Product ID,Product Name,Current Category,AI-Suggested Category,multi_suggested_categories,confidence_score,mapping_status,reason,Final Category,Validation Status,Version,Generated At,product_revenue
SKU-231AFC55AC,MUSTARD OIL 1Lt. MESMARA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4792.0
SKU-348D335299,MUSTARD SMALL 200g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2916.0
SKU-37778E431F,MYSORE PAK 250g HARD VELLANKI FOODS,unknown,Confectionery,Confectionery,100.0,auto,Matched keywords: mysore,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,11625.0
SKU-EDFFFAAA1A,Moosambi Economy,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,106.53
SKU-2B92ED1C3F,NALLA KARAM 100g VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,434.0
SKU-217A658658,NALLA KARAM 250g AHA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,480.0
SKU-4459B21A6E,NANDA CREAM BUN VANILLA 60g,unknown,Personal Care,Personal Care,100.0,auto,Matched keywords: cream,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2010.0
SKU-81071D79C9,NANDA CRM BUN CHOCOLATE 60g,unknown,Confectionery,Confectionery,71.43,flagged,Matched keywords: chocolate,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1485.0
SKU-F17097E3B7,NANDA MUFFIN VANILLA 240g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7187.0
SKU-587CEDB572,NANDA OSMANIA COOKIES 300g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,10148.64
SKU-C1990CCD52,NANDAS Mr BREADRY ZERO MAIDA 450g,unknown,Breakfast,Breakfast,100.0,auto,Matched keywords: bread,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,180.0
SKU-8525FD059B,NARINJAAKAYA KG LOOSE,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,459.65
SKU-7D35C8BC6D,NATU DONDAKAI,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,39005.01
SKU-E8C3F6965E,NATURAL BROWN SUGAR 1Kg JIVIKA ORGANICS,unknown,Organic,Organic,100.0,auto,Matched keywords: organic,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4030.0
SKU-08C4F69847,NATURAL COW GHEE 500ml JIVIKA ORGANICS,unknown,Dairy,Dairy;Organic,55.0,flagged,Matched keywords: ghee,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2994.0
SKU-38726661DA,NATURAL CURD 450g SIDS FARM,unknown,Dairy,Dairy,100.0,auto,Matched keywords: curd,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,53340.0
SKU-5B1590EB5A,NATURAL ROCK SALT 1Kg JIVIKA ORGANICS,unknown,Organic,Organic,100.0,auto,Matched keywords: organic,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9680.0
SKU-A2C120B09F,NATURAL THICK CURD  POUCH 400 GMS ID FRESH,unknown,Dairy,Dairy,100.0,auto,Matched keywords: curd,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4642.0
SKU-0D7A000ED0,NATURAL THICK CURD CUP 400g ID FRESH,unknown,Dairy,Dairy,100.0,auto,Matched keywords: curd,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1100.0
SKU-58BB24EDD9,NAVARATAN MIXTURE 250g VELLANKI FOODS,unknown,Snacks,Snacks,100.0,auto,Matched keywords: mixture,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,21785.0
SKU-003DF659B3,NETHI BHERAKAI,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,19950.29
SKU-2E4704DDFF,NUTMEG 50G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2480.0
SKU-C9B0925F56,NUTRI+ WITH IMMUNITY BOOSTERS - 30 EGGS TRAY ABHI EGGS,unknown,Dairy,Dairy,100.0,auto,Matched keywords: egg,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,22910.0
SKU-4668BB0AB8,NUTRI+ WITH IMMUNITY BOOSTERS - 6 EGGS PACK ABHI EGGS,unknown,Dairy,Dairy,100.0,auto,Matched keywords: egg,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8064.0
SKU-DFA76C028F,NUVULA KARAM FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,31.9
SKU-CBAF668472,NUVVULA CHIKKI 250g VELLANKI FOODS,unknown,Confectionery,Confectionery,100.0,auto,Matched keywords: chikki,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,23915.0
SKU-C64E767024,NUVVUNDALU 250g VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,12280.0
SKU-F0AFFB6B9A,OLIVE OIL 1LTR MESMARA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2997.0
SKU-18E6D76189,OMANI SEEDLESS 250g FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5211.0
SKU-E10F127E0E,ORGANIC CURD. 1KG TUB AKSHAYAKALPA,unknown,Organic,Organic;Dairy,67.57,flagged,"Matched keywords: organic, akshayakalpa",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,12555.0
SKU-BBC701D5F1,ORGANIC GREEK YOGHURT NATURAL 100g AKSHAYAKALPA,unknown,Organic,Organic,100.0,auto,"Matched keywords: organic, akshayakalpa",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2940.0
SKU-46E7B1AA36,ORGANIC MALAI PANEER 200g AKSHAYAKALPA,unknown,Organic,Organic;Dairy,69.44,flagged,"Matched keywords: organic, akshayakalpa",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,32593.0
SKU-FB68847FB9,ORGANIC- CHEESE SLICES AKSHAYAKALPA,unknown,Organic,Organic,71.43,flagged,"Matched keywords: organic, akshayakalpa",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2160.0
SKU-5D6820A0E5,ORGANIC-PROBIOTIC CURD AKSHAYAKALPA,unknown,Organic,Organic;Dairy,67.57,flagged,"Matched keywords: organic, akshayakalpa",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,15675.0
SKU-0D60ABCA98,OUTSIDE YELLOW MELON Kg,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6451.6
SKU-079FC06BAD,PALLI GROUND NUT KARAM 100g VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1628.0
SKU-A56F60D032,PALLI PEANUT CHIKKI 250g VELLANKI FOODS,unknown,Confectionery,Confectionery,100.0,auto,Matched keywords: chikki,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,45715.0
SKU-76DD90F07A,PALLI PEANUT VUNDALU 250g VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,12400.0
SKU-2084D2C469,PANASA POTTU,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6240.0
SKU-1C1E24A96C,PANDU MIRAPAKAI PICKLE 500g AHA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,525.0
SKU-0F5273749E,PANDUMIRAPAKAYA 250g PICKLE AHA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1170.0
SKU-BCA39A3300,PANEER 200G HERITAGE,unknown,Dairy,Dairy,100.0,auto,Matched keywords: paneer,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,163385.4
SKU-97D778AA23,PANEER 200G ID FRESH,unknown,Dairy,Dairy,100.0,auto,Matched keywords: paneer,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,39895.0
SKU-43B663008A,PANEER 200g SINGLE BLOCK MILKY MIST,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, paneer",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,35820.2
SKU-399E1A1422,PANEER 500G HERITAGE,unknown,Dairy,Dairy,100.0,auto,Matched keywords: paneer,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,123009.95999999999
SKU-7031551C35,PANEER 500g MILKY MIST,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, paneer",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7660.0
SKU-93F0E80DFD,PAPPAYA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,223167.08000000002
SKU-D786F0781E,PARSLEY PACK,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,50.0
SKU-873493F35E,PARVAL,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,26222.33
SKU-83AA70BDEA,PASTEURISED BUTTER 100g AMUL,unknown,Dairy,Dairy,100.0,auto,Matched keywords: butter,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5954.0
SKU-78B5170351,PASUPU KOMMULU,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6793.03
SKU-F75959990C,PEANUT OIL 1LT COLD PRESSED JIVIKA ORGANICS,unknown,Organic,Organic,100.0,auto,Matched keywords: organic,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9800.0
SKU-87CAF13E55,PERI PERI CASHEW FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,575.0999999999999
SKU-90B859296E,PGB SOYA CHUNKS 200G MEDIUM,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1260.0
SKU-71429C55D1,PGB SOYA CHUNKS SMALL 200G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1400.0
SKU-99CF7AC3ED,PHOOL MAKHANA 250g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,0.0
SKU-1AD10BF991,PISTA FLAVOURED MILK 200ML HERITAGE,unknown,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7080.0
SKU-F0F14923A9,PLAIN BUTTER MILK 200ML UHT AKSHAYA KALPA,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, butter",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6330.0
SKU-B17364F5ED,PLAIN CUP PAPAD 200G EVR,unknown,Snacks,Snacks,100.0,auto,Matched keywords: papad,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,468.0
SKU-C639F65EF8,PLUMS LOCAL BOX ANAND,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3554.0
SKU-5B8394BEB9,POHA MEDIUM 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,11552.25
SKU-C76F8165DB,POKCHOY LEAF SAMBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1061.0600000000002
SKU-8F63952EE0,PONAGANTI KURA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7518.32
SKU-A6ED566948,POOJA GINGELLY OIL 1LTR,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5940.0
SKU-64AD94DB5B,POOJA OIL 500ML,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3892.0
SKU-1AC13F0FD7,POOJA PATRI PACK,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1947.0
SKU-815C898396,POPU SEEDS LOOSE,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,100.0
SKU-1B6DC2CF1A,PREMIUM FREEZE DIRED COFFEE 50gm JAR CONTINENTAL,unknown,Beverages,Beverages,100.0,auto,Matched keywords: coffee,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1200.0
SKU-8B8C0906E4,PREMIUM MILK BREAD 400g SPENCERS AKSHAYA  FOODS,unknown,Dairy,Dairy;Breakfast,60.0,flagged,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,43120.0
SKU-FB4244358A,PREMIUM SANDWICH BREAD 400g SPENCERS AKSHAYA FOODS ENGLISH RECIPE,unknown,Breakfast,Breakfast,100.0,auto,Matched keywords: bread,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5555.0
SKU-494F121B77,PRM BROWN BREAD 400g MR BREADY NANDAS,unknown,Breakfast,Breakfast,100.0,auto,Matched keywords: bread,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2145.0
SKU-71A5D6EA1F,PRM CHITTIMUTYALU RICE 1KG GAJANAN,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,850.0
SKU-0C3A999FA5,PRM HMT RAW RICE 26KG BAG GAJANAN,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,43428.0
SKU-14AE6840B1,PRM HMT RICE 26KG BAG GAJANAN,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8210.0
SKU-F847ECF89F,PROSO MILLET VARIGALU 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3750.0
SKU-8CA3BAF5BF,PUDHINA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,35355.33
SKU-0E3B983FCD,PULIHORA PASTE 250G VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2665.0
SKU-F3645A049F,PURE O FRESH EGGS 30 pack,unknown,Dairy,Dairy,100.0,auto,Matched keywords: egg,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,196234.74
SKU-A5B625F8EF,PURE O FRESH EGGS 6 PACK,unknown,Dairy,Dairy,100.0,auto,Matched keywords: egg,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,100072.8
SKU-A63D14877A,PUTNALU KOBBARIKARAM 250g AHA,unknown,Confectionery,Confectionery,100.0,auto,Matched keywords: bar,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,360.0
SKU-A320DBCFD8,Pomogranate Pack of 4,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,29393.0
SKU-E0A1266DAD,QUINOA SEEDS KGS FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,55.8
SKU-8086466D79,RAGI FLOUR 500G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8124.0
SKU-3D54C50835,RAGULU 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3240.0
SKU-D5F3AED1C6,RAISIN N ALMOND 150G CHOCOLATE AMUL,unknown,Confectionery,Confectionery,71.43,flagged,Matched keywords: chocolate,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2750.0
SKU-7862500E8D,RASAM PODI 100g VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,728.0
SKU-E48D0FE451,RAW HONEY 500g BT ROYAL BEE PON,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1140.0
SKU-D2D39CD5AF,RAW HONEY 950G BT ROYAL BEE PON,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2160.0
SKU-0C255AF3A2,RAW PEANUT 1KG,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,29674.0
SKU-8C68374987,RAW PEANUT500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,24895.5
SKU-71168DACB8,RED BANTHI POOLU KGS LOOSE,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1451.33
SKU-7E65A466A1,RED BULL CAN 250ml,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3000.0
SKU-5C58444857,RED CHERRY FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5771.13
SKU-E2AF78BD3D,RED LOBIYA 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4270.0
SKU-412F8BA34C,RED RAJMA 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4900.0
SKU-B8D0CC8767,RED RICE 1KG,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1183.0
SKU-4D1237C140,REDCHILLY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,33.49
SKU-511AC8B4AB,RIBBON PAKODI 250g VELLANKI FOODS,unknown,Snacks,Snacks,100.0,auto,Matched keywords: pakodi,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,32950.0
SKU-9803FC1D87,RICE FLOUR 500G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6495.0
SKU-E3A12A87DA,RICE RAVA IDLY BATTER 1KG ID FRESH,unknown,Breakfast,Breakfast,100.0,auto,"Matched keywords: idly, batter",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6175.0
SKU-5FCF37C21A,RICE RAWA 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3320.0
SKU-CE6DF9C555,ROASTED CHANA 200G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,500.0
SKU-A5B41EAE31,ROASTED SALTED ALMOND  KGS FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,174.9
SKU-40F558B584,ROASTED SALTED PISTA KG FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,27159.989999999998
SKU-F6C30476BD,ROSE FLOWER POOLU KG LOOSE,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,942.63
SKU-D5A3BFA4E2,ROUND CHEKKALU 250g VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,160.0
SKU-5D75CEC6DA,Raw Forest Honey 1000g BT,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5544.0
SKU-BEF47A5EAB,Raw Forest Honey 500g BT,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8118.0
SKU-46305A3A0D,Raw Jamun Honey 1000g BT,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3780.0
SKU-3E8AA22EA9,Raw Jamun Honey 500g BT,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3168.0
SKU-99F35A8E7D,Raw Neem Honey 1000g BT,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3024.0
SKU-0A57C81A15,Raw Neem Honey 500g BT,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3960.0
SKU-58A29F0C06,Raw Pappaya,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1678.8600000000001
SKU-ECF52FD941,Royalaga Pack of 4,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,27061.0
SKU-9BC34EE1C3,SABJA SEEDS KG FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3184.2400000000002
SKU-FF6529FD9B,SABUDANA 250g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4110.0
SKU-4DFA62AF83,SAFFLOWER OIL 1Lt. COLD PRESSED MESMARA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3240.0
SKU-658095FC44,SAMBAR PODI 100g VELLANKI FOODS,unknown,Confectionery,Confectionery,100.0,auto,Matched keywords: bar,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1392.0
SKU-42598A2422,SANNAPOOSA 250g VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,20310.0
SKU-EAE3D286C7,SAUNF 100gm EVR,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,225.0
SKU-F972897380,SESAME OIL 1Lt COLD PRESSED JIVIKA ORGANICS,unknown,Organic,Organic,100.0,auto,Matched keywords: organic,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9450.0
SKU-33681B1B7C,SET CURD 1kg BUCKET MILKY MIST,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, curd",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,24120.0
SKU-1F95BAF042,SET CURD 200g MILKY MIST,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, curd",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2178.0
SKU-881D288E2A,SET CURD 400g MILKY MIST,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, curd",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4355.0
SKU-0100324481,SHAH JEERA 50g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9960.0
SKU-5B4D5FA78C,SHRIKAND ELAICHI 100g MILKY MIST,unknown,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,630.0
SKU-949E74E276,SID FARMS MALAI PANEER 200g,unknown,Dairy,Dairy,100.0,auto,Matched keywords: paneer,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,47993.0
SKU-BA1C54303F,SINGLE POLISH RICE 1Kg,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3840.0
SKU-6D4F73DF3A,SINGLE POLISH RICE 5Kg,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,15405.0
SKU-42BA5C90E8,SKYR YOGHURT 100g MILKYMIST,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, skyr",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2280.0
SKU-5BE105D07F,SMALL AMLA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,354.14000000000004
