05/09/2025,2799,279901,FIGS AFGHANI NORMAL KG FLYBERRY,0.26 ,0.00 ,1900.00 ,52.11 ,0.00 ,434.29 ,486.40 
,,,,,,,,,,
09/09/2025,2799,279901,FIGS AFGHANI NORMAL KG FLYBERRY,0.37 ,0.00 ,1900.00 ,76.14 ,0.00 ,634.46 ,710.60 
,,,,,,,,,,
10/09/2025,2799,279901,FIGS AFGHANI NORMAL KG FLYBERRY,0.51 ,0.00 ,1900.00 ,104.23 ,0.00 ,868.57 ,972.80 
,,,,,,,,,,
12/09/2025,2799,279901,FIGS AFGHANI NORMAL KG FLYBERRY,0.15 ,0.00 ,1900.00 ,30.94 ,0.00 ,257.86 ,288.80 
,,,,,,,,,,
13/09/2025,2799,279901,FIGS AFGHANI NORMAL KG FLYBERRY,0.90 ,0.00 ,1900.00 ,183.62 ,0.00 ,1530.18 ,1713.80 
,,,,,,,,,,
14/09/2025,2799,279901,FIGS AFGHANI NORMAL KG FLYBERRY,0.23 ,0.00 ,1900.00 ,46.82 ,0.00 ,390.18 ,437.00 
,,,,,,,,,,
16/09/2025,2799,279901,FIGS AFGHANI NORMAL KG FLYBERRY,0.30 ,0.00 ,1900.00 ,60.25 ,0.00 ,502.15 ,562.40 
,,,,,,,,,,
17/09/2025,2799,279901,FIGS AFGHANI NORMAL KG FLYBERRY,0.31 ,0.00 ,1900.00 ,63.11 ,0.00 ,525.89 ,589.00 
,,,,,,,,,,
21/09/2025,2799,279901,FIGS AFGHANI NORMAL KG FLYBERRY,0.30 ,0.00 ,1900.00 ,61.48 ,0.00 ,512.32 ,573.80 
,,,,,,,,,,
23/09/2025,2799,279902,FIGS AFGHANI NORMAL KG FLYBERRY,0.35 ,0.00 ,1900.00 ,32.03 ,0.00 ,640.57 ,672.60 
,,,,,,,,,,
25/09/2025,2799,279902,FIGS AFGHANI NORMAL KG FLYBERRY,0.35 ,0.00 ,1900.00 ,31.31 ,0.00 ,626.09 ,657.40 
,,,,,,,,,,
27/09/2025,2799,279902,FIGS AFGHANI NORMAL KG FLYBERRY,0.37 ,0.00 ,1900.00 ,33.12 ,0.00 ,662.28 ,695.40 
,,,,,,,,,,
28/09/2025,2799,279902,FIGS AFGHANI NORMAL KG FLYBERRY,0.72 ,0.00 ,1900.00 ,64.78 ,0.00 ,1295.62 ,1360.40 
,,,,,,,,,,
29/09/2025,2799,279902,FIGS AFGHANI NORMAL KG FLYBERRY,0.10 ,0.00 ,1900.00 ,9.23 ,0.00 ,184.57 ,193.80 
,,,,,,,,,,
30/09/2025,2799,279902,FIGS AFGHANI NORMAL KG FLYBERRY,0.12 ,0.00 ,1900.00 ,11.04 ,0.00 ,220.76 ,231.80 
,,,,,,,,,,
01/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.26 ,0.00 ,1050.00 ,29.25 ,0.00 ,243.75 ,273.00 
,,,,,,,,,,
02/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.50 ,0.00 ,1050.00 ,56.71 ,0.00 ,472.49 ,529.20 
,,,,,,,,,,
03/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.11 ,0.00 ,1050.00 ,12.15 ,0.00 ,101.25 ,113.40 
,,,,,,,,,,
04/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.28 ,0.00 ,1050.00 ,31.51 ,0.00 ,262.49 ,294.00 
,,,,,,,,,,
05/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.20 ,0.00 ,1050.00 ,22.73 ,0.00 ,189.37 ,212.10 
,,,,,,,,,,
06/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.11 ,0.00 ,1050.00 ,12.60 ,0.00 ,105.00 ,117.60 
,,,,,,,,,,
10/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.13 ,0.00 ,1050.00 ,14.62 ,0.00 ,121.88 ,136.50 
,,,,,,,,,,
13/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.25 ,0.00 ,1050.00 ,28.35 ,0.00 ,236.25 ,264.60 
,,,,,,,,,,
14/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.11 ,0.00 ,1050.00 ,12.60 ,0.00 ,105.00 ,117.60 
,,,,,,,,,,
16/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.12 ,0.00 ,1050.00 ,13.05 ,0.00 ,108.75 ,121.80 
,,,,,,,,,,
23/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.32 ,0.00 ,1050.00 ,35.55 ,0.00 ,296.25 ,331.80 
,,,,,,,,,,
25/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.23 ,0.00 ,1050.00 ,11.30 ,0.00 ,226.00 ,237.30 
,,,,,,,,,,
30/09/2025,2800,280001,CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,0.11 ,0.00 ,1050.00 ,5.71 ,0.00 ,113.99 ,119.70 
,,,,,,,,,,
02/09/2025,2801,280102,CASHEW BROKEN 2 PIECE  KGSFLYBERRY,0.37 ,0.00 ,1100.00 ,19.38 ,0.00 ,387.62 ,407.00 
,,,,,,,,,,
03/09/2025,2801,280102,CASHEW BROKEN 2 PIECE  KGSFLYBERRY,0.25 ,0.00 ,1100.00 ,13.30 ,0.00 ,266.10 ,279.40 
,,,,,,,,,,
10/09/2025,2801,280102,CASHEW BROKEN 2 PIECE  KGSFLYBERRY,0.12 ,0.00 ,1100.00 ,6.29 ,0.00 ,125.71 ,132.00 
,,,,,,,,,,
14/09/2025,2801,280102,CASHEW BROKEN 2 PIECE  KGSFLYBERRY,0.05 ,0.00 ,1100.00 ,2.83 ,0.00 ,56.57 ,59.40 
,,,,,,,,,,
15/09/2025,2801,280102,CASHEW BROKEN 2 PIECE  KGSFLYBERRY,0.11 ,0.00 ,1100.00 ,5.76 ,0.00 ,115.24 ,121.00 
,,,,,,,,,,
18/09/2025,2801,280102,CASHEW BROKEN 2 PIECE  KGSFLYBERRY,0.11 ,0.00 ,1100.00 ,5.87 ,0.00 ,117.33 ,123.20 
,,,,,,,,,,
20/09/2025,2801,280102,CASHEW BROKEN 2 PIECE  KGSFLYBERRY,0.36 ,0.00 ,(361.27),(6.16),0.00 ,(123.18),(129.34)
,,,,,,,,,,
22/09/2025,2801,280102,CASHEW BROKEN 2 PIECE  KGSFLYBERRY,0.11 ,0.00 ,1100.00 ,5.66 ,0.00 ,113.14 ,118.80 
,,,,,,,,,,
23/09/2025,2801,280102,CASHEW BROKEN 2 PIECE  KGSFLYBERRY,0.71 ,0.00 ,1100.00 ,36.99 ,0.00 ,739.61 ,776.60 
,,,,,,,,,,
24/09/2025,2801,280102,CASHEW BROKEN 2 PIECE  KGSFLYBERRY,0.05 ,0.00 ,1100.00 ,2.72 ,0.00 ,54.48 ,57.20 
,,,,,,,,,,
30/09/2025,2801,280102,CASHEW BROKEN 2 PIECE  KGSFLYBERRY,0.42 ,0.00 ,1100.00 ,22.21 ,0.00 ,444.19 ,466.40 
,,,,,,,,,,
01/09/2025,2802,280202,WALNUT REGULAR  KGS FLYBERRY,0.13 ,0.00 ,1800.00 ,11.14 ,0.00 ,222.86 ,234.00 
,,,,,,,,,,
07/09/2025,2803,280301,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.56 ,0.00 ,1800.00 ,108.39 ,0.00 ,903.21 ,1011.60 
,,,,,,,,,,
09/09/2025,2803,280301,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.89 ,0.00 ,1800.00 ,171.64 ,0.00 ,1430.36 ,1602.00 
,,,,,,,,,,
10/09/2025,2803,280301,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.39 ,0.00 ,1800.00 ,75.21 ,0.00 ,626.79 ,702.00 
,,,,,,,,,,
13/09/2025,2803,280301,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.15 ,0.00 ,1800.00 ,29.31 ,0.00 ,244.29 ,273.60 
,,,,,,,,,,
14/09/2025,2803,280301,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.17 ,0.00 ,1800.00 ,32.40 ,0.00 ,270.00 ,302.40 
,,,,,,,,,,
15/09/2025,2803,280301,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.38 ,0.00 ,1800.00 ,73.29 ,0.00 ,610.71 ,684.00 
,,,,,,,,,,
17/09/2025,2803,280301,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.10 ,0.00 ,1800.00 ,18.51 ,0.00 ,154.29 ,172.80 
,,,,,,,,,,
21/09/2025,2803,280301,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.11 ,0.00 ,1800.00 ,21.60 ,0.00 ,180.00 ,201.60 
,,,,,,,,,,
23/09/2025,2803,280301,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.17 ,0.00 ,1800.00 ,32.79 ,0.00 ,273.21 ,306.00 
,,,,,,,,,,
25/09/2025,2803,280302,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.25 ,0.00 ,1755.00 ,21.23 ,0.00 ,424.54 ,445.77 
,,,,,,,,,,
26/09/2025,2803,280302,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.19 ,0.00 ,1755.00 ,15.72 ,0.00 ,314.22 ,329.94 
,,,,,,,,,,
27/09/2025,2803,280302,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.26 ,0.00 ,1755.00 ,21.72 ,0.00 ,434.58 ,456.30 
,,,,,,,,,,
28/09/2025,2803,280302,CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,0.30 ,0.00 ,1755.00 ,25.24 ,0.00 ,504.77 ,530.01 
,,,,,,,,,,
03/09/2025,2804,280401,WALNUT PREMIUM KGS FLYBERRY,0.13 ,0.00 ,2400.00 ,14.63 ,0.00 ,292.57 ,307.20 
,,,,,,,,,,
17/09/2025,2804,280401,WALNUT PREMIUM KGS FLYBERRY,0.13 ,0.00 ,2400.00 ,14.63 ,0.00 ,292.57 ,307.20 
,,,,,,,,,,
19/09/2025,2804,280401,WALNUT PREMIUM KGS FLYBERRY,0.49 ,0.00 ,2399.99 ,56.46 ,0.00 ,1129.14 ,1185.60 
,,,,,,,,,,
20/09/2025,2804,280401,WALNUT PREMIUM KGS FLYBERRY,0.57 ,0.00 ,2400.00 ,65.60 ,0.00 ,1312.00 ,1377.60 
,,,,,,,,,,
23/09/2025,2804,280401,WALNUT PREMIUM KGS FLYBERRY,0.43 ,0.00 ,2400.00 ,49.60 ,0.00 ,992.00 ,1041.60 
,,,,,,,,,,
25/09/2025,2804,280401,WALNUT PREMIUM KGS FLYBERRY,0.12 ,0.00 ,2400.00 ,13.94 ,0.00 ,278.86 ,292.80 
,,,,,,,,,,
26/09/2025,2804,280401,WALNUT PREMIUM KGS FLYBERRY,0.18 ,0.00 ,2400.00 ,20.11 ,0.00 ,402.29 ,422.40 
,,,,,,,,,,
28/09/2025,2804,280401,WALNUT PREMIUM KGS FLYBERRY,0.13 ,0.00 ,2400.00 ,14.40 ,0.00 ,288.00 ,302.40 
,,,,,,,,,,
02/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.32 ,0.00 ,1150.00 ,17.31 ,0.00 ,346.09 ,363.40 
,,,,,,,,,,
04/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.13 ,0.00 ,1150.00 ,7.01 ,0.00 ,140.19 ,147.20 
,,,,,,,,,,
06/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.27 ,0.00 ,1150.00 ,14.68 ,0.00 ,293.52 ,308.20 
,,,,,,,,,,
07/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.10 ,0.00 ,1150.00 ,5.48 ,0.00 ,109.52 ,115.00 
,,,,,,,,,,
09/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.11 ,0.00 ,1150.00 ,6.13 ,0.00 ,122.67 ,128.80 
,,,,,,,,,,
10/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.11 ,0.00 ,1150.00 ,6.24 ,0.00 ,124.86 ,131.10 
,,,,,,,,,,
13/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.12 ,0.00 ,1150.00 ,6.56 ,0.00 ,131.44 ,138.00 
,,,,,,,,,,
14/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.23 ,0.00 ,1150.00 ,12.60 ,0.00 ,251.90 ,264.50 
,,,,,,,,,,
23/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.82 ,0.00 ,1150.00 ,44.91 ,0.00 ,898.09 ,943.00 
,,,,,,,,,,
25/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.20 ,0.00 ,1150.00 ,10.84 ,0.00 ,216.86 ,227.70 
,,,,,,,,,,
26/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,1.50 ,0.00 ,1150.00 ,82.36 ,0.00 ,1647.24 ,1729.60 
,,,,,,,,,,
27/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.23 ,0.00 ,1150.00 ,12.49 ,0.00 ,249.71 ,262.20 
,,,,,,,,,,
28/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.28 ,0.00 ,1150.00 ,15.22 ,0.00 ,304.48 ,319.70 
,,,,,,,,,,
29/09/2025,2805,280501,CASHEW 320 KG FLYBERRY,0.10 ,0.00 ,1150.00 ,5.70 ,0.00 ,113.90 ,119.60 
,,,,,,,,,,
02/09/2025,2807,280701,ROASTED SALTED PISTA KG FLYBERRY,0.16 ,0.00 ,1900.00 ,32.57 ,0.00 ,271.43 ,304.00 
,,,,,,,,,,
07/09/2025,2807,280701,ROASTED SALTED PISTA KG FLYBERRY,0.10 ,0.00 ,1900.00 ,19.95 ,0.00 ,166.25 ,186.20 
,,,,,,,,,,
09/09/2025,2807,280701,ROASTED SALTED PISTA KG FLYBERRY,0.11 ,0.00 ,1900.00 ,22.80 ,0.00 ,190.00 ,212.80 
,,,,,,,,,,
10/09/2025,2807,280701,ROASTED SALTED PISTA KG FLYBERRY,0.37 ,0.00 ,1900.00 ,75.73 ,0.00 ,631.07 ,706.80 
,,,,,,,,,,
13/09/2025,2807,280701,ROASTED SALTED PISTA KG FLYBERRY,0.20 ,0.00 ,1900.00 ,39.90 ,0.00 ,332.50 ,372.40 
,,,,,,,,,,
19/09/2025,2807,280701,ROASTED SALTED PISTA KG FLYBERRY,0.11 ,0.00 ,1899.89 ,22.80 ,0.00 ,189.99 ,212.79 
,,,,,,,,,,
21/09/2025,2807,280701,ROASTED SALTED PISTA KG FLYBERRY,0.11 ,0.00 ,1900.00 ,22.80 ,0.00 ,190.00 ,212.80 
,,,,,,,,,,
23/09/2025,2807,280701,ROASTED SALTED PISTA KG FLYBERRY,0.31 ,0.00 ,1900.00 ,63.11 ,0.00 ,525.89 ,589.00 
,,,,,,,,,,
27/09/2025,2807,280702,ROASTED SALTED PISTA KG FLYBERRY,0.25 ,0.00 ,1875.00 ,22.14 ,0.00 ,442.86 ,465.00 
,,,,,,,,,,
01/09/2025,2808,280801,PISTA GREEN SHELLED KG FLYBERRY,0.11 ,0.00 ,3100.00 ,35.21 ,0.00 ,293.39 ,328.60 
,,,,,,,,,,
10/09/2025,2808,280801,PISTA GREEN SHELLED KG FLYBERRY,0.12 ,0.00 ,3100.00 ,38.53 ,0.00 ,321.07 ,359.60 
,,,,,,,,,,
12/09/2025,2808,280801,PISTA GREEN SHELLED KG FLYBERRY,0.14 ,0.00 ,3100.00 ,46.50 ,0.00 ,387.50 ,434.00 
,,,,,,,,,,
18/09/2025,2808,280801,PISTA GREEN SHELLED KG FLYBERRY,0.11 ,0.00 ,3100.00 ,36.54 ,0.00 ,304.46 ,341.00 
,,,,,,,,,,
23/09/2025,2808,280801,PISTA GREEN SHELLED KG FLYBERRY,0.10 ,0.00 ,3100.00 ,32.55 ,0.00 ,271.25 ,303.80 
,,,,,,,,,,
26/09/2025,2808,280802,PISTA GREEN SHELLED KG FLYBERRY,0.05 ,0.00 ,3025.00 ,7.20 ,0.00 ,144.05 ,151.25 
,,,,,,,,,,
28/09/2025,2808,280802,PISTA GREEN SHELLED KG FLYBERRY,0.10 ,0.00 ,3025.00 ,14.98 ,0.00 ,299.62 ,314.60 
,,,,,,,,,,
13/09/2025,2809,280901,DRIED CRANBERRY WHOLE KG FLYBERRY,0.50 ,0.00 ,1100.00 ,59.16 ,0.00 ,493.04 ,552.20 
,,,,,,,,,,
01/09/2025,2812,281201,FLYBERRY STRAWBERRY DEHYDRATED REGULAR,0.12 ,0.00 ,1600.00 ,20.56 ,0.00 ,171.44 ,192.00 
,,,,,,,,,,
02/09/2025,2812,281201,FLYBERRY STRAWBERRY DEHYDRATED REGULAR,0.16 ,0.00 ,1600.00 ,26.74 ,0.00 ,222.86 ,249.60 
,,,,,,,,,,
10/09/2025,2812,281201,FLYBERRY STRAWBERRY DEHYDRATED REGULAR,0.12 ,0.00 ,1600.00 ,19.89 ,0.00 ,165.71 ,185.60 
,,,,,,,,,,
20/09/2025,2812,281201,FLYBERRY STRAWBERRY DEHYDRATED REGULAR,0.13 ,0.00 ,1600.00 ,21.60 ,0.00 ,180.00 ,201.60 
,,,,,,,,,,
23/09/2025,2812,281201,FLYBERRY STRAWBERRY DEHYDRATED REGULAR,0.11 ,0.00 ,1600.00 ,8.53 ,0.00 ,170.67 ,179.20 
,,,,,,,,,,
24/09/2025,2812,281201,FLYBERRY STRAWBERRY DEHYDRATED REGULAR,0.11 ,0.00 ,1600.00 ,8.08 ,0.00 ,161.52 ,169.60 
,,,,,,,,,,
04/09/2025,2813,281301,DRIED BLUEBERRY KG FLYBERRY,0.11 ,0.00 ,2600.00 ,31.76 ,0.00 ,264.64 ,296.40 
,,,,,,,,,,
09/09/2025,2813,281301,DRIED BLUEBERRY KG FLYBERRY,0.12 ,0.00 ,2600.00 ,32.87 ,0.00 ,273.93 ,306.80 
,,,,,,,,,,
13/09/2025,2813,281301,DRIED BLUEBERRY KG FLYBERRY,0.11 ,0.00 ,2600.00 ,30.64 ,0.00 ,255.36 ,286.00 
,,,,,,,,,,
14/09/2025,2813,281301,DRIED BLUEBERRY KG FLYBERRY,0.14 ,0.00 ,2600.00 ,40.11 ,0.00 ,334.29 ,374.40 
,,,,,,,,,,
15/09/2025,2813,281301,DRIED BLUEBERRY KG FLYBERRY,0.14 ,0.00 ,2600.00 ,38.44 ,0.00 ,320.36 ,358.80 
,,,,,,,,,,
18/09/2025,2813,281301,DRIED BLUEBERRY KG FLYBERRY,0.10 ,0.00 ,2600.00 ,28.41 ,0.00 ,236.79 ,265.20 
,,,,,,,,,,
19/09/2025,2813,281301,DRIED BLUEBERRY KG FLYBERRY,0.14 ,0.00 ,2600.00 ,40.11 ,0.00 ,334.29 ,374.40 
,,,,,,,,,,
23/09/2025,2813,281301,DRIED BLUEBERRY KG FLYBERRY,0.16 ,0.00 ,2600.00 ,43.46 ,0.00 ,362.14 ,405.60 
,,,,,,,,,,
29/09/2025,2813,281302,DRIED BLUEBERRY KG FLYBERRY,0.06 ,0.00 ,2550.00 ,16.39 ,0.00 ,136.61 ,153.00 
,,,,,,,,,,
07/09/2025,2814,281401,DEHYDRATED GINGER  KGS FLYBERRY,0.12 ,0.00 ,1035.00 ,6.02 ,0.00 ,120.25 ,126.27 
,,,,,,,,,,
01/09/2025,2815,281501,DEHYDRATED PINEAPPLE KG FLYBERRY,0.12 ,0.00 ,1200.00 ,14.91 ,0.00 ,124.29 ,139.20 
,,,,,,,,,,
01/09/2025,2816,281601,DEHYDRATED KIWI KG FLYBERRY,0.11 ,0.00 ,870.00 ,10.07 ,0.00 ,83.89 ,93.96 
,,,,,,,,,,
14/09/2025,2816,281601,DEHYDRATED KIWI KG FLYBERRY,0.12 ,0.00 ,870.00 ,11.37 ,0.00 ,94.77 ,106.14 
,,,,,,,,,,
20/09/2025,2816,281601,DEHYDRATED KIWI KG FLYBERRY,0.26 ,0.00 ,(1620.12),(44.44),0.00 ,(370.31),(414.75)
,,,,,,,,,,
06/09/2025,2817,281701,DEHYDRATED MANGO KG FLYBERRY,0.26 ,0.00 ,1250.00 ,34.82 ,0.00 ,290.18 ,325.00 
,,,,,,,,,,
07/09/2025,2817,281701,DEHYDRATED MANGO KG FLYBERRY,0.12 ,0.00 ,1250.00 ,16.34 ,0.00 ,136.16 ,152.50 
,,,,,,,,,,
12/09/2025,2817,281701,DEHYDRATED MANGO KG FLYBERRY,0.11 ,0.00 ,1250.00 ,15.00 ,0.00 ,125.00 ,140.00 
,,,,,,,,,,
13/09/2025,2817,281701,DEHYDRATED MANGO KG FLYBERRY,0.03 ,0.00 ,1250.00 ,3.48 ,0.00 ,29.02 ,32.50 
,,,,,,,,,,
14/09/2025,2817,281701,DEHYDRATED MANGO KG FLYBERRY,0.15 ,0.00 ,1250.00 ,19.55 ,0.00 ,162.95 ,182.50 
,,,,,,,,,,
12/09/2025,2818,281801,DEHYDRATED PAPAYA  KGS FLYBERRY,0.10 ,0.00 ,810.00 ,8.67 ,0.00 ,72.33 ,81.00 
,,,,,,,,,,
18/09/2025,2818,281801,DEHYDRATED PAPAYA  KGS FLYBERRY,0.11 ,0.00 ,809.96 ,9.89 ,0.00 ,82.44 ,92.34 
,,,,,,,,,,
01/09/2025,2819,281901,FLAX SEEDS KGS FLYBERRY,0.07 ,0.00 ,280.00 ,0.91 ,0.00 ,18.13 ,19.04 
,,,,,,,,,,
04/09/2025,2819,281901,FLAX SEEDS KGS FLYBERRY,0.11 ,0.00 ,280.00 ,1.41 ,0.00 ,28.27 ,29.68 
,,,,,,,,,,
05/09/2025,2819,281901,FLAX SEEDS KGS FLYBERRY,0.20 ,0.00 ,280.00 ,2.69 ,0.00 ,53.87 ,56.56 
,,,,,,,,,,
10/09/2025,2819,281901,FLAX SEEDS KGS FLYBERRY,0.33 ,0.00 ,280.00 ,4.43 ,0.00 ,88.53 ,92.96 
,,,,,,,,,,
17/09/2025,2819,281901,FLAX SEEDS KGS FLYBERRY,0.21 ,0.00 ,280.00 ,2.85 ,0.00 ,57.07 ,59.92 
,,,,,,,,,,
20/09/2025,2819,281901,FLAX SEEDS KGS FLYBERRY,0.64 ,0.00 ,(272.43),(8.30),0.00 ,(166.05),(174.36)
,,,,,,,,,,
21/09/2025,2819,281901,FLAX SEEDS KGS FLYBERRY,0.14 ,0.00 ,280.00 ,1.89 ,0.00 ,37.87 ,39.76 
,,,,,,,,,,
25/09/2025,2819,281901,FLAX SEEDS KGS FLYBERRY,0.11 ,0.00 ,280.00 ,1.47 ,0.00 ,29.33 ,30.80 
,,,,,,,,,,
27/09/2025,2819,281901,FLAX SEEDS KGS FLYBERRY,0.10 ,0.00 ,280.00 ,1.38 ,0.00 ,27.74 ,29.12 
,,,,,,,,,,
28/09/2025,2819,281901,FLAX SEEDS KGS FLYBERRY,0.22 ,0.00 ,280.00 ,2.93 ,0.00 ,58.67 ,61.60 
,,,,,,,,,,
03/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.28 ,0.00 ,1100.00 ,33.00 ,0.00 ,275.00 ,308.00 
,,,,,,,,,,
07/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.40 ,0.00 ,1100.00 ,46.91 ,0.00 ,390.89 ,437.80 
,,,,,,,,,,
09/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.12 ,0.00 ,1100.00 ,14.14 ,0.00 ,117.86 ,132.00 
,,,,,,,,,,
10/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.11 ,0.00 ,1100.00 ,12.49 ,0.00 ,104.11 ,116.60 
,,,,,,,,,,
12/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.33 ,0.00 ,1100.00 ,39.13 ,0.00 ,326.07 ,365.20 
,,,,,,,,,,
13/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.12 ,0.00 ,1100.00 ,13.67 ,0.00 ,113.93 ,127.60 
,,,,,,,,,,
14/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.14 ,0.00 ,1100.00 ,16.74 ,0.00 ,139.46 ,156.20 
,,,,,,,,,,
15/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.15 ,0.00 ,1100.00 ,17.68 ,0.00 ,147.32 ,165.00 
,,,,,,,,,,
16/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.18 ,0.00 ,1100.00 ,20.97 ,0.00 ,174.83 ,195.80 
,,,,,,,,,,
19/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.29 ,0.00 ,1099.97 ,33.71 ,0.00 ,280.89 ,314.59 
,,,,,,,,,,
23/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.36 ,0.00 ,1079.64 ,35.08 ,0.00 ,357.91 ,392.99 
,,,,,,,,,,
25/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.13 ,0.00 ,1035.00 ,6.31 ,0.00 ,126.17 ,132.48 
,,,,,,,,,,
26/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.19 ,0.00 ,1035.00 ,9.46 ,0.00 ,189.26 ,198.72 
,,,,,,,,,,
28/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.55 ,0.00 ,1035.00 ,27.11 ,0.00 ,542.14 ,569.25 
,,,,,,,,,,
30/09/2025,2820,282001,PUMPKIN SEEDS KG FLYBERRY,0.12 ,0.00 ,1035.00 ,5.82 ,0.00 ,116.31 ,122.13 
,,,,,,,,,,
02/09/2025,2823,282301,CHIA SEEDS KGS FLYBERRY,0.23 ,0.00 ,850.00 ,9.15 ,0.00 ,182.95 ,192.10 
,,,,,,,,,,
03/09/2025,2823,282301,CHIA SEEDS KGS FLYBERRY,0.17 ,0.00 ,850.00 ,6.88 ,0.00 ,137.62 ,144.50 
,,,,,,,,,,
07/09/2025,2823,282301,CHIA SEEDS KGS FLYBERRY,0.06 ,0.00 ,850.00 ,2.51 ,0.00 ,50.19 ,52.70 
,,,,,,,,,,
09/09/2025,2823,282301,CHIA SEEDS KGS FLYBERRY,0.12 ,0.00 ,850.00 ,4.69 ,0.00 ,93.91 ,98.60 
,,,,,,,,,,
10/09/2025,2823,282301,CHIA SEEDS KGS FLYBERRY,0.29 ,0.00 ,850.00 ,11.58 ,0.00 ,231.52 ,243.10 
,,,,,,,,,,
12/09/2025,2823,282301,CHIA SEEDS KGS FLYBERRY,0.37 ,0.00 ,850.00 ,14.89 ,0.00 ,297.91 ,312.80 
,,,,,,,,,,
17/09/2025,2823,282301,CHIA SEEDS KGS FLYBERRY,0.26 ,0.00 ,850.00 ,10.37 ,0.00 ,207.23 ,217.60 
,,,,,,,,,,
19/09/2025,2823,282301,CHIA SEEDS KGS FLYBERRY,0.12 ,0.00 ,850.00 ,5.02 ,0.00 ,100.38 ,105.40 
,,,,,,,,,,
20/09/2025,2823,282301,CHIA SEEDS KGS FLYBERRY,0.20 ,0.00 ,(10277.74),(99.84),0.00 ,(1996.82),(2096.66)
,,,,,,,,,,
21/09/2025,2823,282301,CHIA SEEDS KGS FLYBERRY,0.12 ,0.00 ,850.00 ,4.94 ,0.00 ,98.76 ,103.70 
,,,,,,,,,,
25/09/2025,2823,282301,CHIA SEEDS KGS FLYBERRY,0.11 ,0.00 ,850.00 ,4.29 ,0.00 ,85.81 ,90.10 
,,,,,,,,,,
